Text,Emotion
i recall picking up jean paul sartre s autobiography words reading this clever cold testimony made me feel so depressed that i abandoned it halfway through,sad
i receive in response to the messages from ophelius and the circle of seven have encouraged me to take this next step in faith to expand the reach of spirit by educating the truth hungry souls of sincere men and women who feel the gravity of eternity and hear the divine call to action,angry
i receive the good news in joy like the magi or do i feel threatened by gods message like herod,happy
i recognize that i might not ever be better to the point of feeling like my sadness has resolved but will have days where i am ok,sad
i recognized the connection between spending time outdoors and feeling energized relaxed and happy,happy
i reconnected with a few friends from when i was younger and i am feeling a lot more content with the way things have happened,happy
i reduce my chances of feeling resentful angry and irritable around my children i become nicer to be around,angry
i reflect on the past i become angry feel hopeless confused sad,sad
i refuse to feel stressed out angry about this because well why the fuck would i do that,angry
i regularly find myself becoming emotional and frustrated about the situation of the people the children that live here and then i get angry with myself that all i can really do about it is feel emotional and frustrated,angry
